,attendant,ROI,DTW,PCC,CCC,RMSE,MAE
586,26.0,left marionette fold,1.9925749126972216,0.09882071805776715,0.08370235867130013,9.219319275322663,85.85637846433802
587,26.0,right marionette fold,2.199199510483728,0.09867668879058954,0.07601885096654824,9.556223617293208,92.6762963843904
588,30.0,lower medial forehead,2.2188050291964805,0.1544001561790082,0.13954638110809006,3.3450555075532376,12.480407791972494
589,30.0,left lower lateral forehead,2.3177382801891544,0.1934076822182885,0.17332945465428234,3.2922934041824043,13.21880059784099
590,30.0,right lower lateral forehead,2.3299424387560603,0.14258744257656358,0.13110625004554274,4.274293348010215,19.901452187695195
591,30.0,glabella,2.310210260578053,0.23237483030571263,0.20777774519947964,2.634162093342988,8.59019682290335
592,30.0,upper nasal dorsum,2.3856925011473953,0.19585589356898422,0.17469070961055158,2.9198189931201384,9.46083274952471
593,30.0,lower nasal dorsum,2.3119314462643077,0.18793205092271095,0.17023995477539056,3.5339655911069876,15.160185306902616
594,30.0,soft triangle,2.2458920687975867,0.24312706991050356,0.21585825254324226,5.174835819231208,27.886414385933477
595,30.0,left ala,2.387422400877132,0.1597498907172052,0.140382042066824,4.496412788662945,22.637817386989248
596,30.0,right ala,2.21445461352898,0.1956928100618693,0.1818444290787599,4.719590564764242,23.254054297107164
597,30.0,nasal tip,2.6514149549009085,0.18288534475404677,0.13244685260556857,4.185723279040412,19.12488033700557
598,30.0,left lower nasal sidewall,2.2518403690407536,0.22092896606616103,0.20906726878191417,3.779038417871681,17.31547891818768
599,30.0,right lower nasal sidewall,2.2405504545750636,0.2138305078296511,0.1970591353097675,4.954514573185344,25.301535918417308
600,30.0,left mid nasal sidewall,2.3588030789497054,0.14587530597059112,0.12954462142388126,4.955594662403544,26.582009638473583
601,30.0,right mid nasal sidewall,2.2864160175105535,0.188497164927306,0.16496982488076026,4.9604705883851095,27.32890176354316
602,30.0,philtrum,2.375305906494848,0.07014675790506024,0.05736809816289396,6.334804773573615,40.445893996654014
603,30.0,left upper lip,2.260821177061263,0.12442077188674909,0.10990841942174456,5.676388666696296,33.658046844402435
604,30.0,right upper lip,2.3475658729457103,0.09103405815106012,0.07699957654428218,5.145276296230989,27.067316042295708
605,30.0,left nasolabial fold,2.1667236164281634,0.13954357108789822,0.12842702964593747,5.533894165966358,31.486987169449346
606,30.0,right nasolabial fold,2.3503814819706403,0.17344238815715673,0.15096243010454105,6.015640207673739,37.583621172202236
607,30.0,left temporal,2.3895176420659117,0.11661731655361086,0.10728065813751586,4.75922259893275,24.629675296462302
608,30.0,right temporal,2.5008129637071503,0.1644724678246014,0.135554802445857,5.603909292298019,32.58652143415863
609,30.0,left malar,2.163698913080022,0.37569240260313885,0.35014648210126337,2.4935082571934006,7.65379911711763
610,30.0,right malar,2.1020594376736637,0.34269973048868446,0.32541975298235404,2.879639026631948,10.023842898056083
611,30.0,left lower cheek,2.394270962770689,0.21683979121226565,0.19746045505772816,4.800300809992107,24.544370890121936
612,30.0,right lower cheek,2.289261440654737,0.22579374609767336,0.20157665112758263,4.66304091619387,24.269380313591746
613,30.0,chin,2.5744836992958833,0.13902169637290718,0.1203856189566621,5.349802247617194,30.334063052308853
614,30.0,left marionette fold,2.4328989819711735,0.13861683787919887,0.1149303630108541,6.307859451951721,41.23975784347516
615,30.0,right marionette fold,2.4293158562533415,0.07022362311032718,0.06047497924859261,5.69130015450528,33.21410321164682
616,31.0,lower medial forehead,1.6528135895624188,0.36247881588863795,0.3546499265776449,1.499533521320192,2.5314049387147803
617,31.0,left lower lateral forehead,1.6753416298400166,0.3615991558416628,0.35132450197205906,1.470435835988074,2.507629120887242
618,31.0,right lower lateral forehead,1.71975687974242,0.35100497549170945,0.3454110438646293,1.5042665374706075,2.5463012185335097
619,31.0,glabella,1.6703724370614967,0.3824053922782988,0.3760183660586347,1.5030021335741355,2.5577546790581804
620,31.0,upper nasal dorsum,1.7424052944664485,0.339078585993409,0.32356107127428546,1.6008020428385887,2.778757210412782
621,31.0,lower nasal dorsum,1.922965201227178,0.24121699064577146,0.2241096743695358,2.204001637737805,5.87117468035499
622,31.0,soft triangle,1.963214690096901,0.28452481038176247,0.26065323509912475,1.6505225982467453,3.051241762715315
623,31.0,left ala,2.2263711822419525,0.1877789477900382,0.16379425099262532,3.9827525747365606,16.519386249435545
624,31.0,right ala,2.180406434995446,0.14386322469726145,0.13444582040750827,5.150469293211673,27.07560130950062
625,31.0,nasal tip,2.0026915685354494,0.22905753712707905,0.21837496022599528,2.147832017203612,5.648458418264099
626,31.0,left lower nasal sidewall,1.9522563007340648,0.23312084913932357,0.21197283866549646,2.854014694370124,10.799633930008765
627,31.0,right lower nasal sidewall,1.9715863578543187,0.2798488963182568,0.2603333292340721,1.8317434764789648,3.766678750491876
628,31.0,left mid nasal sidewall,2.06212806723832,0.24114322003918018,0.22087332019073042,3.3424381956922056,13.177453140045175
629,31.0,right mid nasal sidewall,1.963331507358037,0.22618534167955362,0.2171757094478929,2.48028607581835,8.337780548668297
630,31.0,philtrum,2.033626259464701,0.19473824875994258,0.17075428521576508,2.304345823839776,5.887954609009041
631,31.0,left upper lip,2.160538455497488,0.1842675167177769,0.1681458457453786,3.615990696878144,14.475933270355794
632,31.0,right upper lip,2.1283130463076803,0.2504411365306851,0.22496832814346393,2.9986468586106576,10.09322157948657
633,31.0,left nasolabial fold,2.1852236351337657,0.27452159469056986,0.25132834553657374,2.1738197228995215,6.937974709680185
634,31.0,right nasolabial fold,2.0753898135885818,0.3022900596238055,0.2848066150598774,1.7904438328078063,3.8728368739251415
635,31.0,left temporal,2.504476922004282,0.21325808237999894,0.16851341712175508,5.102088825184258,27.509093179531458
636,31.0,right temporal,2.27528448040463,0.311755409484206,0.27488807168500556,1.73152146917862,3.6950225458473547
637,31.0,left malar,1.8435015694894459,0.34949385732466837,0.3398860021367632,1.5085190546053884,2.5529133555874144
638,31.0,right malar,1.6844842810510117,0.36544886506512514,0.35827881647919224,1.5452542511956986,2.651887811371009
639,31.0,left lower cheek,2.2328219956877495,0.2529756376193162,0.21208526798806443,1.71982319328075,3.4343492819467007
640,31.0,right lower cheek,1.9793137935135388,0.36065857631567955,0.34108228479671965,1.5373216451639447,2.611324340046726
641,31.0,chin,2.0008908267251475,0.3065163465488948,0.2864576308149989,1.683594495806328,3.157737730280893
642,31.0,left marionette fold,2.1509799841901676,0.2943969234296023,0.27058533682192876,2.2289883529420553,5.5925958987901385
643,31.0,right marionette fold,1.9702846073003017,0.3439498539470316,0.32328879502611024,1.9314083592996434,4.426709572400146
644,32.0,lower medial forehead,2.1895827632013285,0.35487798393406045,0.33101616486828955,2.5692740154617772,9.249338232682621
645,32.0,left lower lateral forehead,2.768183379952215,0.25824458001216083,0.2232580770020133,3.093092561609418,12.788069982051137
646,32.0,right lower lateral forehead,2.454844104024879,0.2724512768430205,0.2475301129357997,2.8641588402510085,10.730425372485012
647,32.0,glabella,2.37299966054783,0.3443207187373866,0.30579053592625194,2.5601679069758996,9.05056846078929
648,32.0,upper nasal dorsum,2.6413079655771745,0.22756990526081347,0.19380007203730173,2.7018582932413215,9.513593820859224
649,32.0,lower nasal dorsum,2.50842775551958,0.1703645959530147,0.14970125824474825,4.459223716024878,23.085374331506095
650,32.0,soft triangle,2.6798443176654914,0.126763133604981,0.11193275449166606,5.42552291337446,30.804343992829196
651,32.0,left ala,2.606301889607869,0.1287901391875925,0.10765390609336754,5.5963485366101064,32.28757398546506
652,32.0,right ala,2.528320948664246,0.1748202693704599,0.1542509976368924,5.1096423301025125,28.256674349072444
653,32.0,nasal tip,2.675841784519507,0.1023394534309374,0.0874245487655909,5.794666151513586,34.00852150815668
654,32.0,left lower nasal sidewall,2.738591069346608,0.17847370495517587,0.15474688360066385,5.587368277537849,32.85486385587156
655,32.0,right lower nasal sidewall,2.6583499019547925,0.1066477310344279,0.09049384401518779,4.386213405804605,19.529434058697316
656,32.0,left mid nasal sidewall,2.6619763214957657,0.1632215624154497,0.14173777349910943,5.255869979868768,29.457959630447128
657,32.0,right mid nasal sidewall,2.768971484855414,0.15972236970695963,0.13113617538093472,4.888377942600038,25.16184856937843
658,32.0,philtrum,2.6281739314703896,0.16000577470186417,0.13940346215100918,5.979814705305576,36.732331787248405
659,32.0,left upper lip,2.4726764148555924,0.10372952078940298,0.09479351677719196,5.7583449912433435,33.769274551305905
660,32.0,right upper lip,2.461327105517345,0.08379845905870029,0.07817096952637496,5.662114330564483,33.056291741334995
661,32.0,left nasolabial fold,2.830067209947096,0.16299801715035053,0.12559977890824536,4.414901843757372,21.315275786735416
662,32.0,right nasolabial fold,2.6474058063652373,0.23372348511350158,0.19789026003192375,4.756561825422653,23.891015335538263
663,32.0,left temporal,2.5108736834102756,0.11394553890193222,0.09229252287560198,6.51245781672677,43.109864492204466
664,32.0,right temporal,2.713103488367117,0.24773596162931036,0.217577177383602,3.961106871816136,17.279977412401912
665,32.0,left malar,2.3090359425020983,0.507435666982479,0.4607078849583536,2.3670674808432763,7.306465829933929
666,32.0,right malar,2.3800848845025135,0.443983129699202,0.40241383342155335,2.514351978578199,8.660137530710253
667,32.0,left lower cheek,2.601377124440267,0.35891156126201007,0.3077467240903989,3.739043158287537,16.410746953862215
668,32.0,right lower cheek,2.5745012215579672,0.266253038280666,0.23638026108724386,3.0152638190337457,11.349927475566474
669,32.0,chin,2.728890537678685,0.18329016438555015,0.1568232708280535,5.367661035478764,29.767581206968394
670,32.0,left marionette fold,2.605410932197288,0.11240811934846316,0.0950150810733078,5.680531824941078,33.787184690005496
671,32.0,right marionette fold,2.6871784449336054,0.08422899581414893,0.06830007659401842,6.268152739265098,40.173825358128184
672,33.0,lower medial forehead,1.898401980090503,0.39558884594265403,0.37822941898211376,1.9755413472009085,4.125458514500122
673,33.0,left lower lateral forehead,1.8811067389555345,0.3912516285543856,0.3727285245388304,1.9549333196230667,4.047110863033741
