,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
151,4.0,100.0,right lower nasal sidewall,2.471522512329751,0.31829700428949637,0.2388454769620986,1.8845419914872845,3.7954842884225966,0.05327043868746086
152,4.0,100.0,left mid nasal sidewall,2.5230125913934964,0.3351837545471945,0.23989494097402733,1.922937210939975,3.834814888117684,0.05382533989345695
153,4.0,100.0,right mid nasal sidewall,2.3363234263132466,0.31660015774750705,0.25365649774211513,1.8502366972978521,3.664919393851378,0.051397389127662695
154,4.0,100.0,philtrum,2.7268065318173966,0.2822566295534356,0.19369542988671004,2.0675841078591577,4.592617847115791,0.06434409143176502
155,4.0,100.0,left upper lip,2.91039172270145,0.13411636326098694,0.09246458726716163,3.620959257271077,13.850966685280282,0.19368560990966888
156,4.0,100.0,right upper lip,2.689550840745563,0.26661528101323584,0.18393597622862165,2.987996863700177,9.19977840182898,0.12921296819694958
157,4.0,100.0,left nasolabial fold,2.448293006790888,0.22233259039429,0.1762588148130443,2.099886992752918,4.95363747007893,0.07021390449766554
158,4.0,100.0,right nasolabial fold,2.2396715351041756,0.26716569302260035,0.21661062619859597,1.8834555063104386,3.755151171083671,0.05248096104308352
159,4.0,100.0,left temporal,2.252420635011316,0.22614474249672553,0.2010263278718822,2.970588019275851,9.511168018012189,0.13339578914579478
160,4.0,100.0,right temporal,2.6529189747151953,0.11375778074865411,0.08088849690969424,4.282698107661766,19.6954538976307,0.2814766624181601
161,4.0,100.0,left malar,2.1446170638597533,0.3742782871842214,0.32250767522937124,1.8064370047107754,3.5018935220553047,0.04895117087843393
162,4.0,100.0,right malar,2.122730077432662,0.39106543783089376,0.33302577073142586,1.826155940060545,3.6051050020576785,0.05041874513557682
163,4.0,100.0,left lower cheek,2.0432329460781045,0.35851686776119535,0.3126275022364728,1.7885720866232724,3.4307441862494215,0.04790319962886688
164,4.0,100.0,right lower cheek,2.3090854838077406,0.34528276384594525,0.26127673599667695,1.802716457498174,3.4331537432080714,0.04799458418584344
165,4.0,100.0,chin,2.4968116689136424,0.3345106138901466,0.25977078999911907,1.8535117590790142,3.6115987410069317,0.050647325520025634
166,4.0,100.0,left marionette fold,2.458552575716921,0.3166186176044507,0.24106278361323505,1.8325905021374795,3.6030328209613223,0.05038317723528605
167,4.0,100.0,right marionette fold,2.727135925147129,0.27465764396483716,0.18984729496069738,2.653019734421743,8.140289413990304,0.11418152077033793
