,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
168,7.0,1.0,lower medial forehead,2.092728269220729,0.36206941012582977,0.29172251752818673,1.6030044259993854,2.8589668237906714
169,7.0,1.0,left lower lateral forehead,1.9873608707527353,0.350888664067122,0.2856334106567699,1.5625291619747717,2.723613772502146
170,7.0,1.0,right lower lateral forehead,1.9921582541462597,0.31804176234838516,0.27532822795331596,1.6060907903304211,2.893014895902118
171,7.0,1.0,glabella,1.9473097064432987,0.36607340691536566,0.29524154730130975,1.544623874908425,2.6884871099271312
172,7.0,1.0,upper nasal dorsum,2.228416512956912,0.357447927678637,0.30010225661728746,1.7597437184307534,3.2982904748512096
173,7.0,1.0,lower nasal dorsum,2.0779321740111216,0.35778443081461403,0.2890473286710141,1.5744194919115193,2.773575397411748
174,7.0,1.0,soft triangle,1.8613596444879024,0.3598786702260743,0.30466915709852327,1.548358046157953,2.6889227131697018
175,7.0,1.0,left ala,2.0040015421416686,0.35731533596768433,0.2976952451948409,1.5852456492014235,2.8179562786564225
176,7.0,1.0,right ala,2.087495646897843,0.3081379590376084,0.2511182664158241,1.5977142776905697,2.79881405550071
177,7.0,1.0,nasal tip,1.9566965239924687,0.35543694476265725,0.29415355934047266,1.5718112713102697,2.740055682641176
178,7.0,1.0,left lower nasal sidewall,1.9982362969360161,0.31740071449005014,0.26295995870953476,1.5591381311498764,2.7582162588649313
179,7.0,1.0,right lower nasal sidewall,2.0781609034667485,0.3333581286508198,0.27370165958644505,1.596136485718201,2.848672981804694
180,7.0,1.0,left mid nasal sidewall,2.686712390298822,0.2026688173707359,0.1695601119232689,2.497819508078785,7.1630461523536635
181,7.0,1.0,right mid nasal sidewall,2.4033367775833354,0.26046839036956265,0.2141073720909057,2.574174777951152,7.15009957691993
182,7.0,1.0,philtrum,2.1462933349541715,0.35475775964011524,0.2990006171761229,1.6703108033019307,3.2577954798021405
183,7.0,1.0,left upper lip,2.430861834131972,0.29567640740961754,0.2390216509915722,2.035445631622533,4.729481317642462
184,7.0,1.0,right upper lip,2.161321698423725,0.3358257013058883,0.2729053266818039,1.862546149395239,3.999758980797449
185,7.0,1.0,left nasolabial fold,2.151498651750798,0.3693825133030433,0.29299347211186,1.7634607392249748,3.8052247978285108
186,7.0,1.0,right nasolabial fold,2.166109627851394,0.3862484292286837,0.31501058754910966,1.683697421250344,3.3390319342192467
187,7.0,1.0,left temporal,3.100181343928788,0.23448862492948033,0.14487151847152313,3.7062862695022147,14.946343163607917
188,7.0,1.0,right temporal,2.4868721778693925,0.1497924055146288,0.12577107092623208,4.5427784155570805,22.793204204685274
189,7.0,1.0,left malar,2.0305759939328762,0.3799631596443751,0.31380650489762696,1.633069998982121,2.951746470805245
190,7.0,1.0,right malar,1.9256290418938888,0.3927719440568607,0.3256415404761807,1.5531374990160756,2.691954651628135
191,7.0,1.0,left lower cheek,2.346490359745727,0.3696363679614551,0.288476594700827,1.5960843922914467,2.7836962109198606
192,7.0,1.0,right lower cheek,2.211147744867398,0.3463417695658962,0.2866644698319061,1.6225306019368808,2.9040881614749634
193,7.0,1.0,chin,2.2834473171431937,0.3364559552112243,0.2680938179269658,1.9766288278932787,4.445560027576005
194,7.0,1.0,left marionette fold,2.0598908928420863,0.34066643466030594,0.2774175135808717,1.5550894967733973,2.70507573281277
195,7.0,1.0,right marionette fold,2.0845838689808107,0.3448646600946158,0.28362555483286234,1.6636205023769979,3.2020659314356985
196,8.0,1.0,lower medial forehead,2.2973464969405,0.10807483189806366,0.08859195598562371,5.360811104243817,29.558353748662295
197,8.0,1.0,left lower lateral forehead,2.4114990912941403,0.08049155452518111,0.0619699957362889,4.952286850281233,25.441861952589605
198,8.0,1.0,right lower lateral forehead,2.254896300033125,0.12212463043912296,0.10169394822058549,5.280646226073791,28.814603991785667
199,8.0,1.0,glabella,2.3547877008275524,0.11114396684141016,0.09213142003780873,5.349054733754239,29.572474222842324
200,8.0,1.0,upper nasal dorsum,2.309743537618398,0.09416723842826802,0.07975344486207854,5.411385427784696,30.003327836107484
201,8.0,1.0,lower nasal dorsum,2.713648406663782,0.08694343927997636,0.06782800973884107,5.330053412225598,28.934234026897947
202,8.0,1.0,soft triangle,2.199920587663594,0.07947945540754253,0.06530973756440883,5.417488470268244,30.15935630630234
203,8.0,1.0,left ala,2.4562272332256856,0.11147084143554924,0.08365545972671153,5.221990868135627,28.353931806324578
204,8.0,1.0,right ala,2.421531001640406,0.09306653140488998,0.07929660431860226,5.248628377310199,28.302224913681812
205,8.0,1.0,nasal tip,2.4605154984834474,0.08808147120258421,0.06652836764926914,5.29259949104453,28.5879386101776
206,8.0,1.0,left lower nasal sidewall,2.3678478908735165,0.13740101292042195,0.1096112346897811,5.357881822208212,29.383384299230187
207,8.0,1.0,right lower nasal sidewall,2.6594907261289755,0.1129347525484374,0.0856818931846629,5.398646685157902,29.640408607019054
208,8.0,1.0,left mid nasal sidewall,2.361217149488804,0.10124879832880243,0.08403238667891356,5.3222528982402055,29.058691428677427
209,8.0,1.0,right mid nasal sidewall,2.5532694301130645,0.10831933734686347,0.08741415056003923,5.2858730743142095,28.539761501625076
210,8.0,1.0,philtrum,2.391209774749111,0.10846456954060518,0.08937993744260005,5.38482749534148,29.42037546731741
211,8.0,1.0,left upper lip,2.450372818012308,0.10479672043355688,0.07954978107086352,5.145118972896675,27.27654128325495
212,8.0,1.0,right upper lip,2.3091999564227086,0.10113671124783034,0.0805983323762135,5.314733365512422,28.86132043409539
213,8.0,1.0,left nasolabial fold,2.5361647424070988,0.13456929951701233,0.10529672924006292,5.325716357676842,28.930625808128042
214,8.0,1.0,right nasolabial fold,2.3099137451686764,0.12247784534448809,0.1016656138245026,5.274981673755744,28.789836214186888
215,8.0,1.0,left temporal,2.5715878156728005,0.11063838210981565,0.08229974721875967,5.312227698384938,29.346526642791428
216,8.0,1.0,right temporal,2.6162372903635265,0.1441924541617652,0.10746840793223951,5.1424928760968545,27.16660670739726
217,8.0,1.0,left malar,2.308924802351375,0.09994519540189628,0.08620105520605123,5.247665238865681,28.604412866781644
218,8.0,1.0,right malar,2.4041406330502184,0.12651997819449795,0.0996261756024387,5.338980344733938,29.106976208047854
219,8.0,1.0,left lower cheek,2.4270161305589695,0.10264726582214559,0.08264094302279552,5.261433024604532,28.57011837954189
220,8.0,1.0,right lower cheek,2.345699128627024,0.10590661199550841,0.09037297849839543,5.2895584531793975,28.606691680884744
221,8.0,1.0,chin,2.4808622350302243,0.13459974389550355,0.1113825393016427,5.38602824514064,29.898400168196734
222,8.0,1.0,left marionette fold,2.2604152783239715,0.10763574972990773,0.08976383522692073,5.236303829584026,28.44043364766519
223,8.0,1.0,right marionette fold,2.2759686943264246,0.11862416280515294,0.10050588967870809,5.260220341738905,28.707543723336393
224,9.0,1.0,lower medial forehead,2.6740737425154193,0.08671989234553762,0.07022537156007107,4.76340914544191,24.567676794808264
225,9.0,1.0,left lower lateral forehead,2.691225928549905,0.09597851723886594,0.07257860814781893,4.667266147281852,23.41385210678943
226,9.0,1.0,right lower lateral forehead,2.914170162481697,0.09502764053895164,0.07882261618718231,4.660320640867825,23.57469388233994
227,9.0,1.0,glabella,2.75890129731645,0.10097133576952382,0.07918272428531152,4.7199141359619485,23.80298638818071
228,9.0,1.0,upper nasal dorsum,2.850501284863668,0.12083290933901172,0.08790608381525113,4.7101912236536965,23.92646789794358
229,9.0,1.0,lower nasal dorsum,3.1791873964334036,0.07514397116691314,0.050600794986934414,5.021129059317379,26.603273555366012
230,9.0,1.0,soft triangle,3.1698400176075485,0.09207908140799159,0.06826224051898178,5.816356063621175,34.464144042664756
231,9.0,1.0,left ala,3.3120141813571515,0.11902623438073888,0.0798285589046718,5.30449427129425,28.687294221947695
232,9.0,1.0,right ala,3.1824553097724335,0.11646971285937696,0.0824007568900374,5.460863854651332,30.6646664240266
233,9.0,1.0,nasal tip,3.091789581945878,0.09898757917329484,0.07254248712067049,5.749100509006019,33.682451488433415
234,9.0,1.0,left lower nasal sidewall,3.020838949547237,0.10627963360966114,0.07874228295856872,5.225132433882123,28.935719936315476
235,9.0,1.0,right lower nasal sidewall,3.118110765758434,0.0877167522568289,0.05912847426768866,4.922846679810896,25.432176570671583
236,9.0,1.0,left mid nasal sidewall,3.0437538459558593,0.08408837495743227,0.05538374253341731,5.517793738815283,31.27755052761054
237,9.0,1.0,right mid nasal sidewall,2.9010920236637485,0.11239145246238465,0.07807239549896115,5.009254030694319,26.431038464567543
238,9.0,1.0,philtrum,3.2478659636413716,0.11487945563655115,0.07874921447238797,5.793107607209077,33.920904396878676
239,9.0,1.0,left upper lip,3.042040319464504,0.08085122735925836,0.059252064579881046,5.768076126833167,34.11722263296458
240,9.0,1.0,right upper lip,3.235705798754523,0.11530889244222038,0.07814972327265346,5.990613291033728,36.41136948206004
241,9.0,1.0,left nasolabial fold,2.97055655462673,0.0697438733691516,0.05322438075466227,5.636738554646501,33.12382592712374
242,9.0,1.0,right nasolabial fold,3.1372377772413804,0.12263074528052463,0.08056522244100559,5.502855375119835,30.95807668416967
243,9.0,1.0,left temporal,3.2560908542307816,0.10003943373821833,0.06590117307162398,5.603897611090812,32.20150602124952
244,9.0,1.0,right temporal,3.1655982204844717,0.08551428679056285,0.05993559884102004,5.256861214296177,29.121839200398455
245,9.0,1.0,left malar,2.685432264958199,0.14287122886448403,0.10726490268259042,4.7039188274319175,23.44820192039929
246,9.0,1.0,right malar,3.097358549538312,0.11932478121290928,0.09398266784523414,4.8733779942948505,25.343868341758164
247,9.0,1.0,left lower cheek,2.8159302948221874,0.09165344879236677,0.06687246433783958,5.694931897442199,33.415188555831264
248,9.0,1.0,right lower cheek,3.060286500334181,0.12113856688580289,0.08850869855802138,5.389589713201704,29.82754231252853
249,9.0,1.0,chin,3.4145486635386826,0.09108740785248547,0.05569581249471815,5.527178683418728,31.786704716238116
250,9.0,1.0,left marionette fold,3.029364728947711,0.1099252803877645,0.0835191495965618,5.787982935770504,34.250073854035975
251,9.0,1.0,right marionette fold,3.072171534477241,0.0881419484114547,0.07157688791586474,5.626144212011666,32.18002881895772
252,10.0,1.0,lower medial forehead,2.0865194085168746,0.6176598989100103,0.5559502909770174,1.8635415996108993,4.9151976452456765
253,10.0,1.0,left lower lateral forehead,2.133103200821871,0.5899036393774807,0.5233001792050693,1.9502383020044665,5.262552427111116
254,10.0,1.0,right lower lateral forehead,2.1198890155162142,0.5367121785216679,0.470275027264857,2.074389896662167,5.8328866047661005
